Run,Raw_Material_USD_kWh,CVD_Coating_USD_kWh,Cell_Assembly_USD_kWh,BOS_USD_kWh,Overhead_USD_kWh,Cumulative_Production_GWh,Learning_Rate,LR_Multiplier,Total_System_Cost_USD_kWh
8419,54.09,28.16,22.08,12.6,13.33,23.44,0.1118,0.9224,120.15
8420,38.43,32.01,29.26,21.42,16.37,54.99,0.1241,0.8915,122.58
8421,26.81,51.33,23.28,14.89,15.17,41.85,0.1943,0.8414,110.63
8422,47.38,72.99,31.09,18.98,23.56,70.88,0.1799,0.833,161.6
8423,52.6,19.31,23.37,19.88,16.96,86.2,0.1723,0.8328,110.03
8424,31.36,29.99,29.79,18.61,16.38,62.56,0.1376,0.876,110.49
8425,33.63,57.16,20.03,16.77,16.72,87.25,0.1353,0.8684,125.32
8426,40.28,34.23,21.07,23.36,15.57,66.15,0.1558,0.8577,115.38
8427,24.53,32.89,20.21,22.27,18.53,59.25,0.1564,0.8608,101.94
8428,56.65,44.04,21.87,24.91,14.32,54.37,0.1604,0.8602,139.18
8429,39.59,20.42,16.76,18.74,11.64,50.67,0.1574,0.8652,92.71
8430,40.33,44.61,19.92,19.52,16.36,17.84,0.1318,0.9159,128.92
8431,42.86,39.56,20.11,30.48,18.19,49.79,0.1181,0.8993,135.97
8432,37.93,37.88,34.68,18.62,15.51,77.94,0.1971,0.813,117.59
8433,35.88,53.92,24.31,13.79,13.99,55.13,0.1092,0.9045,128.33
8434,32.47,34.05,22.99,23.47,22.75,43.34,0.1818,0.8503,115.41
8435,30.57,35.57,28.72,23.87,11.34,94.05,0.1197,0.8816,114.67
8436,43.25,37.62,22.7,24.6,15.01,3.02,0.1954,0.941,134.74
8437,50.82,15.43,26.5,24.31,17.11,13.55,0.1499,0.9128,122.47
8438,47.6,53.22,28.29,16.41,14.68,89.66,0.1338,0.869,139.23
8439,37.69,44.38,28.02,22.73,15.28,12.79,0.1919,0.8907,131.9
8440,38.46,43.44,24.83,22.0,14.14,56.1,0.1341,0.8823,126.05
8441,52.95,40.11,25.52,22.78,16.82,92.03,0.1528,0.8496,134.39
8442,33.61,60.27,26.78,19.53,15.64,68.83,0.18,0.8341,129.96
8443,26.65,38.11,27.64,24.18,16.04,44.65,0.1747,0.855,113.4
8444,42.01,32.13,26.7,22.03,12.99,9.04,0.1895,0.9051,122.97
8445,46.82,17.49,25.78,21.46,16.46,21.22,0.1367,0.9079,116.22
8446,20.1,21.06,20.29,18.08,10.0,70.83,0.1204,0.8883,79.52
8447,43.19,30.98,27.8,23.31,16.82,69.52,0.1435,0.8674,123.26
8448,30.97,36.43,18.94,19.49,22.89,58.94,0.1683,0.8504,109.47
8449,28.65,27.64,25.13,21.08,16.44,52.71,0.1262,0.8908,105.95
8450,37.69,31.93,25.72,19.68,14.92,29.7,0.1678,0.8753,113.73
8451,30.76,24.38,17.67,23.08,16.85,64.58,0.117,0.8937,100.77
8452,25.84,51.06,21.34,20.66,15.21,94.78,0.1994,0.8024,107.61
8453,40.87,31.23,31.41,16.29,20.04,65.85,0.1548,0.8587,120.07
8454,39.65,56.09,20.9,23.87,18.69,88.31,0.1078,0.8949,142.46
8455,26.26,31.52,27.9,23.34,14.43,71.88,0.1118,0.8959,110.59
8456,28.74,40.46,19.04,21.85,12.18,75.45,0.159,0.8502,103.95
8457,43.72,42.21,18.04,20.98,15.66,13.87,0.1555,0.9088,127.79
8458,44.23,37.32,28.74,16.79,15.65,10.62,0.1414,0.9247,131.99
8459,18.83,22.5,30.57,20.16,16.23,32.4,0.1606,0.8777,95.05
8460,29.89,30.53,25.06,17.31,18.28,38.24,0.1098,0.9125,110.48
8461,39.34,15.25,26.95,22.01,20.49,64.13,0.1123,0.8982,111.41
8462,43.39,67.52,31.69,22.83,13.92,40.36,0.1291,0.8956,160.62
8463,43.29,9.13,23.98,24.49,10.88,32.5,0.1824,0.8609,96.22
8464,44.82,49.02,25.37,20.61,11.92,99.42,0.124,0.8759,132.91
8465,34.24,36.55,23.86,22.02,12.96,59.67,0.1738,0.8451,109.55
8466,41.42,17.47,21.27,18.62,18.2,7.3,0.1579,0.9274,108.5
8467,36.85,38.84,17.43,15.39,9.56,3.0,0.1342,0.9596,113.3
8468,35.52,22.48,20.64,17.53,15.44,73.75,0.1126,0.8945,99.84
8469,27.91,41.61,30.78,22.5,11.36,46.8,0.1728,0.8549,114.68
8470,42.38,34.2,33.13,18.91,14.45,89.58,0.1435,0.8596,122.99
8471,26.81,38.36,19.61,13.77,13.57,74.68,0.1608,0.8489,95.18
8472,30.64,30.2,28.7,19.73,9.75,79.55,0.1446,0.8622,102.61
8473,45.49,59.58,23.8,18.7,16.78,22.29,0.169,0.8845,145.36
8474,38.67,23.31,32.62,19.32,12.14,35.32,0.1056,0.9176,115.68
8475,48.41,26.72,24.83,21.74,15.8,68.37,0.1049,0.9035,124.23
8476,37.31,32.68,21.68,28.28,20.61,84.48,0.1263,0.878,123.42
8477,35.56,33.6,26.01,15.48,12.13,81.2,0.18,0.8276,101.61
8478,49.18,22.26,17.58,25.95,16.73,34.38,0.1427,0.8895,117.14
8479,36.8,15.76,25.73,20.38,12.78,59.58,0.1977,0.8238,91.81
8480,42.25,40.35,23.49,24.47,10.32,1.34,0.1781,0.9672,136.25
8481,38.7,39.9,23.49,21.65,19.84,93.36,0.1612,0.8408,120.74
8482,40.96,69.16,21.84,20.16,15.53,28.56,0.1257,0.9075,152.16
8483,38.23,57.75,21.04,21.75,16.14,13.22,0.1264,0.9271,143.62
8484,47.02,35.94,26.46,14.22,10.78,77.82,0.134,0.8729,117.34
8485,40.54,26.72,25.39,18.02,12.89,71.42,0.1847,0.8282,102.33
8486,37.34,54.96,23.93,20.93,13.59,37.53,0.1799,0.8574,129.26
8487,42.03,24.93,26.85,14.72,14.81,40.43,0.1735,0.8597,106.04
8488,27.62,50.02,24.53,20.24,17.58,70.51,0.1525,0.8586,120.2
8489,48.1,19.72,23.79,16.49,16.45,3.36,0.137,0.9562,119.09
8490,27.95,76.84,21.55,21.8,13.63,95.3,0.1736,0.8278,133.92
8491,34.69,22.83,30.38,21.9,12.63,92.89,0.1333,0.8686,106.34
8492,36.38,23.56,36.34,25.32,13.84,40.45,0.1776,0.8564,115.99
8493,41.99,16.33,13.0,21.49,14.46,74.85,0.1152,0.8917,95.66
8494,52.96,29.86,23.77,15.64,13.58,57.08,0.1626,0.8566,116.33
8495,48.25,41.67,24.13,17.78,14.33,70.6,0.1098,0.8981,131.26
8496,28.22,27.56,25.81,14.87,18.43,90.86,0.1557,0.8472,97.33
8497,32.91,24.53,38.9,21.53,13.37,43.53,0.1099,0.9094,119.35
8498,28.8,19.6,25.28,18.12,12.38,43.63,0.1896,0.8436,87.89
8499,29.6,39.15,23.27,20.08,16.07,84.01,0.1403,0.8646,110.82
8500,35.28,46.22,28.06,19.37,12.73,3.31,0.1634,0.9482,134.31
8501,50.48,37.37,29.16,14.85,14.33,26.3,0.1342,0.9036,132.09
8502,38.03,46.17,21.97,21.23,11.15,14.83,0.1543,0.9074,125.73
8503,39.07,21.53,24.56,23.41,15.27,89.84,0.1719,0.8316,102.99
8504,41.83,27.17,24.78,17.12,14.2,56.9,0.1342,0.8817,110.31
8505,32.48,32.3,33.06,18.75,12.3,5.0,0.1213,0.9528,122.81
8506,39.43,58.34,25.69,22.85,13.31,42.3,0.1694,0.8614,137.51
8507,41.97,58.21,27.26,17.07,14.06,82.7,0.1129,0.8915,141.37
8508,59.67,48.07,22.01,19.57,20.59,10.25,0.1824,0.9041,153.62
8509,47.39,47.6,27.3,21.74,13.56,30.22,0.1556,0.8837,139.27
8510,53.17,25.53,24.25,23.83,20.57,89.53,0.1144,0.888,130.85
8511,40.23,36.48,23.71,20.65,15.91,7.42,0.1466,0.9322,127.69
8512,44.23,17.97,22.11,16.97,11.52,99.62,0.1357,0.8642,97.47
8513,42.09,47.6,26.06,21.1,15.64,31.67,0.1157,0.9124,139.13
8514,25.69,31.68,24.23,18.2,15.85,4.7,0.1039,0.9607,111.1
8515,20.3,79.2,20.17,19.61,18.39,16.66,0.1447,0.9098,143.44
8516,31.0,38.85,20.45,15.62,14.1,64.43,0.1652,0.8501,102.03
8517,49.95,25.87,26.04,16.5,18.22,14.2,0.1888,0.8884,121.34
8518,36.84,31.37,25.47,22.3,17.86,76.41,0.1333,0.8741,116.99
8519,46.23,27.19,28.15,20.96,11.58,40.09,0.1304,0.8948,119.99
8520,50.44,27.74,25.64,18.51,11.69,89.89,0.1529,0.8502,113.94
8521,29.73,34.69,19.53,16.62,9.86,8.83,0.1568,0.9222,101.84
8522,51.81,23.59,27.86,24.91,17.76,40.24,0.1142,0.9077,132.46
8523,30.7,34.19,20.7,22.02,11.1,59.35,0.1075,0.9043,107.35
8524,38.35,15.89,30.17,28.56,18.49,84.69,0.1178,0.8861,116.49
8525,31.36,37.32,29.81,16.74,19.11,53.99,0.1614,0.8595,115.47
8526,41.9,25.83,22.02,14.51,21.5,75.33,0.1391,0.8691,109.29
8527,38.71,20.41,20.85,21.48,16.88,63.14,0.1094,0.9012,106.62
8528,46.38,46.76,18.99,19.47,17.3,29.66,0.1781,0.8676,129.18
8529,48.0,17.25,18.51,19.21,14.89,40.94,0.1634,0.8674,102.23
8530,52.64,44.94,33.14,15.64,10.55,84.53,0.1835,0.8227,129.1
8531,46.01,42.22,20.97,20.1,11.53,11.72,0.1306,0.9279,130.68
8532,46.52,24.5,23.02,17.6,13.37,96.86,0.1567,0.844,105.51
8533,36.41,31.36,37.4,16.13,16.73,63.42,0.1705,0.8458,116.75
8534,38.58,38.92,30.77,17.61,13.64,42.7,0.192,0.8425,117.56
8535,42.51,38.4,30.12,13.96,13.35,86.84,0.1052,0.8977,124.2
8536,30.07,50.44,28.34,23.78,20.22,57.61,0.1918,0.8305,126.95
8537,48.99,46.91,30.21,19.63,12.82,70.01,0.1188,0.89,141.1
8538,38.93,52.95,13.23,19.49,11.46,10.97,0.1406,0.9242,125.75
8539,41.55,55.45,24.35,25.13,17.91,83.05,0.1126,0.8917,146.57
8540,27.85,36.63,21.57,17.72,18.01,91.53,0.1882,0.8149,99.25
8541,37.09,31.16,17.15,15.63,18.08,9.73,0.1277,0.9342,111.27
8542,46.9,33.34,17.69,22.21,13.22,23.32,0.1606,0.8887,118.52
8543,43.36,30.53,24.19,15.55,13.3,41.39,0.1472,0.8803,111.72
8544,46.64,62.46,17.97,11.47,19.52,51.5,0.1877,0.8386,132.54
8545,37.3,25.84,23.88,22.38,14.01,90.66,0.104,0.898,110.82
8546,41.03,55.1,22.74,20.84,15.61,99.88,0.1415,0.8583,133.3
8547,39.17,28.87,33.09,18.44,19.58,74.86,0.1256,0.882,122.71
8548,45.32,54.45,28.24,14.98,12.93,74.41,0.1259,0.8818,137.49
8549,42.09,46.81,29.33,22.1,13.05,78.42,0.1532,0.8545,131.06
8550,36.94,34.46,19.58,18.07,14.15,17.35,0.1239,0.9217,113.55
8551,19.52,38.82,31.4,23.02,15.99,42.1,0.1522,0.8756,112.74
8552,41.36,22.45,27.97,22.19,11.56,76.87,0.1135,0.8926,112.07
8553,26.58,44.09,24.53,16.73,11.42,90.39,0.1925,0.8113,100.07
8554,45.51,51.12,17.76,14.78,13.63,92.88,0.1822,0.8203,117.14
8555,46.66,59.77,26.96,21.66,17.06,1.16,0.1088,0.9818,168.97
8556,21.72,30.74,23.47,21.43,16.32,92.39,0.1812,0.8215,93.38
8557,42.4,84.39,21.61,21.29,13.97,94.8,0.1769,0.8247,151.46
8558,42.2,30.82,26.19,19.92,16.63,1.2,0.1069,0.9817,133.28
8559,43.01,29.23,23.1,23.86,11.46,2.18,0.1494,0.9624,125.74
8560,30.14,32.74,24.45,32.72,15.2,27.77,0.1153,0.9159,123.87
8561,43.81,32.86,18.87,26.76,14.95,6.74,0.1056,0.9531,130.81
8562,29.93,19.72,17.21,21.04,18.97,62.43,0.1672,0.8493,90.76
8563,45.52,22.26,32.28,23.09,16.14,45.13,0.1461,0.8785,122.36
8564,43.47,21.47,18.97,19.06,9.0,24.22,0.1573,0.8897,99.62
8565,37.36,38.45,19.2,11.33,11.22,79.3,0.1144,0.8911,104.75
8566,43.4,63.68,21.94,26.14,16.15,18.01,0.1423,0.909,155.73
8567,32.42,26.79,29.2,17.23,9.18,76.85,0.1128,0.8933,102.58
8568,35.53,33.25,21.7,14.72,14.83,97.33,0.1503,0.8502,102.05
8569,49.31,25.34,24.2,24.28,13.39,58.57,0.1406,0.8752,119.48
8570,49.0,45.58,20.43,29.57,14.86,82.71,0.1984,0.8093,129.03
8571,31.22,38.95,30.75,21.96,13.02,10.84,0.1019,0.9453,128.46
8572,35.05,50.63,14.48,19.08,17.69,31.15,0.1296,0.9023,123.55
8573,35.56,23.41,26.14,24.23,13.84,69.34,0.1612,0.8512,104.84
8574,40.5,34.48,34.61,21.39,16.38,70.33,0.1622,0.8497,125.21
8575,38.93,31.87,23.6,14.8,16.31,12.54,0.1556,0.912,114.46
8576,50.33,32.7,20.37,15.92,11.33,91.77,0.1858,0.8172,106.78
8577,52.27,52.11,14.13,18.05,15.85,95.0,0.1747,0.8269,126.03
8578,54.43,27.86,26.77,21.52,13.29,4.14,0.1932,0.9313,133.98
8579,57.28,29.24,29.59,23.2,16.18,81.27,0.1677,0.8394,130.51
8580,27.36,25.5,30.63,18.48,11.73,14.64,0.1263,0.9246,105.12
8581,38.49,82.96,32.38,24.16,14.06,13.09,0.1567,0.9099,174.75
8582,34.45,23.91,28.84,25.74,16.17,70.33,0.1762,0.8367,108.04
8583,32.82,44.39,16.88,19.38,15.97,9.0,0.183,0.9085,117.59
8584,51.27,20.23,31.03,14.36,12.25,45.38,0.109,0.9092,117.42
8585,43.37,42.12,20.77,22.9,15.85,39.05,0.1445,0.8842,128.22
8586,27.29,22.11,22.97,27.22,16.23,68.23,0.1232,0.8867,102.69
8587,60.75,37.19,28.61,18.19,10.76,79.83,0.1828,0.8256,128.39
8588,25.48,39.64,26.71,26.71,9.95,21.87,0.107,0.9273,119.15
8589,37.17,33.97,20.73,17.63,16.8,19.27,0.1363,0.9109,115.05
8590,40.7,46.42,26.85,19.41,11.46,90.74,0.1119,0.8902,128.93
8591,30.95,42.16,11.4,24.98,15.29,1.59,0.1661,0.9657,120.5
8592,44.4,26.63,29.41,18.96,14.51,56.59,0.1009,0.9112,122.02
8593,35.06,42.61,22.61,14.51,13.43,59.7,0.1839,0.836,107.2
8594,46.58,38.33,34.92,22.77,19.69,82.06,0.1514,0.8547,138.7
8595,43.19,51.33,23.33,14.95,11.9,22.52,0.1412,0.9032,130.68
8596,19.97,19.58,31.13,23.73,12.54,94.99,0.1371,0.8642,92.42
8597,27.6,36.61,29.57,23.13,16.96,7.83,0.1321,0.9375,125.49
8598,46.79,36.36,28.95,25.92,15.95,31.08,0.131,0.9013,138.77
8599,43.23,30.16,29.0,16.45,15.4,25.31,0.1949,0.8616,115.68
8600,31.79,53.47,27.48,16.52,15.84,22.46,0.146,0.8999,130.58
8601,34.65,26.34,28.23,19.97,13.28,17.55,0.1088,0.931,114.02
8602,39.3,46.54,28.71,18.32,11.81,19.41,0.1464,0.9041,130.8
8603,23.8,26.2,23.69,13.52,19.69,77.71,0.1728,0.8362,89.39
8604,58.17,59.49,21.78,18.85,11.59,96.56,0.1579,0.843,143.2
8605,32.16,41.16,22.56,20.19,9.03,77.49,0.1838,0.8259,103.32
8606,40.25,18.77,23.45,22.04,12.81,25.77,0.1376,0.9018,105.8
8607,53.37,55.15,26.01,20.82,17.42,25.76,0.1885,0.8655,149.53
8608,38.53,43.83,28.8,19.17,8.95,73.51,0.1673,0.8434,117.46
8609,42.58,36.3,25.39,26.3,12.47,33.68,0.155,0.8807,125.96
8610,32.34,27.1,29.75,18.62,17.73,80.05,0.175,0.8329,104.57
8611,35.61,24.87,25.07,17.49,11.22,2.44,0.1082,0.971,110.95
8612,32.6,42.84,35.9,19.19,15.54,38.15,0.1254,0.9001,131.48
8613,50.24,18.89,25.38,22.28,15.01,39.01,0.1375,0.8899,117.29
8614,34.66,26.7,24.75,18.11,15.18,33.53,0.1613,0.8759,104.58
8615,34.05,46.27,21.67,22.13,16.85,72.03,0.1159,0.892,125.75
8616,33.11,19.94,30.67,22.18,11.21,67.8,0.1989,0.8173,95.71
8617,43.06,20.3,30.28,17.41,17.74,99.54,0.1946,0.8052,103.7
8618,44.65,43.12,32.96,18.09,11.4,61.77,0.1436,0.8709,130.82
8619,24.02,31.46,31.54,27.52,13.55,83.6,0.1896,0.8173,104.69
8620,40.54,68.12,25.23,20.49,13.94,24.62,0.1872,0.8681,146.13
8621,42.41,30.98,19.13,9.61,16.27,65.62,0.1369,0.8751,103.62
8622,51.24,18.82,25.94,17.05,10.28,48.9,0.1544,0.8689,107.17
8623,30.21,55.07,30.23,22.41,19.86,85.55,0.1042,0.8991,141.86
8624,31.03,20.56,24.64,19.8,14.15,88.27,0.1511,0.8526,93.95
8625,45.13,23.37,22.86,20.0,17.37,26.14,0.151,0.8918,114.8
8626,39.51,30.6,23.48,22.84,11.31,6.91,0.1834,0.9176,117.21
8627,51.03,37.35,31.38,16.8,13.41,54.36,0.1074,0.9064,135.93
8628,48.81,40.76,23.24,20.61,8.21,34.28,0.1604,0.8759,124.05
8629,42.23,51.4,28.44,19.27,17.51,71.38,0.1826,0.8302,131.88
8630,39.47,12.49,29.54,20.91,11.93,1.58,0.1414,0.9709,111.02
8631,38.74,24.02,27.94,18.54,11.52,69.15,0.1559,0.8561,103.38
8632,39.76,53.45,21.8,18.7,16.62,54.35,0.1656,0.8557,128.63
8633,40.49,24.47,23.63,21.84,5.61,33.05,0.1063,0.9186,106.59
8634,51.37,34.29,17.06,16.29,14.33,57.79,0.1455,0.8713,116.18
8635,23.7,59.99,23.1,17.64,20.35,93.51,0.123,0.8785,127.2
8636,36.64,32.68,16.34,26.37,11.98,88.71,0.1914,0.8131,100.85
8637,41.64,31.52,30.15,22.09,12.33,87.43,0.1943,0.8109,111.68
8638,35.18,32.83,18.59,23.5,17.79,24.45,0.1764,0.876,112.03
8639,37.71,58.59,19.65,20.2,11.43,40.97,0.1125,0.9087,134.11
8640,36.47,18.43,23.53,20.59,19.27,8.19,0.1998,0.9038,106.92
8641,50.43,71.55,22.33,16.72,18.28,13.89,0.105,0.9384,168.25
8642,36.61,31.97,34.74,21.06,16.56,24.43,0.1937,0.8639,121.77
8643,34.23,30.53,30.91,21.07,12.1,88.49,0.1231,0.8799,113.37
8644,46.24,25.3,23.8,23.37,14.71,12.88,0.1219,0.9304,124.13
8645,35.72,22.23,32.8,18.94,14.18,35.75,0.1556,0.8783,108.79
8646,38.65,13.73,27.22,19.94,15.26,3.95,0.1585,0.9449,108.49
8647,31.15,56.96,24.84,30.66,15.93,27.0,0.1503,0.8913,142.2
8648,36.75,14.43,20.42,20.15,13.41,80.01,0.1856,0.8229,86.54
8649,39.72,34.29,21.99,16.68,13.38,92.63,0.1007,0.9007,113.55
8650,29.88,29.33,35.92,22.12,17.17,41.88,0.1288,0.8949,120.3
8651,39.2,39.35,27.36,20.62,21.97,28.69,0.1777,0.8692,129.06
8652,44.11,15.75,23.81,16.5,11.34,57.87,0.1537,0.864,96.34
8653,24.07,25.15,25.39,21.67,17.25,3.74,0.1157,0.9609,109.1
8654,34.78,42.32,25.69,24.06,16.59,34.0,0.1444,0.8885,127.45
8655,60.43,37.68,24.74,17.33,16.41,78.82,0.1048,0.9003,140.99
8656,38.36,26.84,12.71,25.05,15.71,2.96,0.1193,0.9644,114.44
8657,49.11,36.48,29.24,17.43,13.35,28.29,0.1661,0.8782,127.87
8658,39.78,69.72,33.91,16.73,15.43,20.2,0.1162,0.9229,162.04
8659,37.36,54.11,26.43,20.53,14.12,35.89,0.1544,0.879,134.09
8660,47.47,51.63,27.25,22.93,16.66,8.16,0.1539,0.926,153.65
8661,49.58,43.61,20.88,23.38,16.38,43.29,0.111,0.9086,139.76
8662,32.86,37.63,23.09,21.26,7.77,47.58,0.1934,0.8369,102.62
8663,31.22,26.63,26.9,15.47,15.55,10.52,0.1621,0.914,105.8
8664,29.05,35.79,25.88,16.46,15.7,82.28,0.1821,0.8252,101.39
8665,32.97,76.87,24.13,18.66,18.16,73.04,0.1535,0.8565,146.28
8666,49.09,50.56,30.26,22.18,15.03,26.92,0.1753,0.8732,145.93
8667,40.25,30.33,25.89,18.43,13.76,15.25,0.1534,0.9071,116.71
8668,49.47,15.14,27.84,23.94,17.81,99.83,0.1509,0.8488,113.91
8669,31.73,47.39,22.36,27.59,12.76,3.62,0.1174,0.9609,136.3
8670,31.98,50.9,29.33,16.26,10.42,52.34,0.1032,0.9109,126.52
8671,36.86,28.17,19.82,20.2,16.87,73.83,0.1242,0.8836,107.74
8672,42.37,26.79,25.0,22.33,18.92,93.85,0.1184,0.8829,119.57
8673,38.88,16.05,26.85,23.33,13.93,52.7,0.1664,0.8561,101.92
8674,45.58,57.84,22.92,20.88,12.75,58.09,0.119,0.8946,143.11
8675,43.31,29.65,25.21,19.55,18.62,89.24,0.1128,0.8897,121.3
8676,43.9,38.85,28.41,13.74,16.54,41.38,0.1856,0.849,120.08
8677,45.48,22.55,28.5,18.39,14.18,37.95,0.1305,0.8962,115.7
8678,48.77,19.61,24.89,22.43,15.76,89.19,0.1854,0.8187,107.63
8679,20.32,63.66,22.97,25.4,12.04,72.95,0.1802,0.8316,120.07
8680,39.9,29.95,27.12,15.52,15.99,66.99,0.1821,0.8332,107.05
8681,46.74,25.92,35.52,25.04,9.07,17.22,0.1179,0.9257,131.73
8682,60.19,111.75,27.9,24.02,12.42,43.28,0.1025,0.9156,216.35
8683,39.2,51.91,33.48,20.76,14.52,40.34,0.1316,0.8936,142.86
8684,22.42,26.23,26.1,16.85,15.48,91.52,0.1823,0.8208,87.89
8685,51.4,47.0,26.61,25.6,13.81,5.7,0.1984,0.918,150.94
8686,30.26,18.42,13.76,19.64,17.91,98.47,0.1476,0.8525,85.25
8687,43.68,30.81,24.17,21.9,15.53,91.45,0.1172,0.8848,120.41
8688,44.3,25.03,29.94,16.77,13.57,64.0,0.1249,0.8868,114.95
8689,41.01,41.38,26.38,14.26,14.37,43.1,0.1858,0.8473,116.41
8690,22.93,67.9,24.58,22.69,16.93,77.25,0.1115,0.8945,138.67
8691,37.09,17.77,25.26,21.57,16.16,83.6,0.1331,0.8717,102.75
8692,27.44,73.57,33.76,21.84,14.06,18.13,0.1837,0.8823,150.58
8693,43.63,47.24,21.84,15.72,19.37,87.69,0.1274,0.8759,129.46
8694,32.92,23.47,30.16,23.14,12.2,15.52,0.1557,0.9052,110.33
8695,23.01,23.65,33.14,22.9,19.53,41.12,0.1259,0.8978,109.73
8696,45.69,26.3,28.45,29.94,10.69,21.15,0.1059,0.9287,131.02
8697,29.86,24.75,20.59,18.96,11.28,54.48,0.134,0.8831,93.11
8698,41.08,25.06,28.13,13.17,11.61,93.2,0.1016,0.8997,107.11
8699,34.1,16.94,27.71,18.25,18.59,35.1,0.1919,0.8506,98.32
8700,46.94,32.37,32.67,18.43,13.25,81.99,0.1153,0.8893,127.77
8701,46.61,47.18,24.23,20.45,14.11,51.76,0.1613,0.8611,131.38
8702,41.9,27.82,14.28,22.68,10.83,81.62,0.1957,0.8124,95.47
8703,39.14,39.42,20.17,17.8,13.45,90.14,0.1921,0.8118,105.52
8704,36.47,54.9,24.07,24.23,14.27,44.0,0.1107,0.9085,139.86
8705,30.36,19.25,25.07,20.01,16.77,40.13,0.1748,0.8589,95.73
8706,35.29,26.8,29.04,11.49,16.05,22.02,0.1405,0.9043,107.31
8707,43.83,19.16,24.52,19.82,13.0,89.19,0.1082,0.8943,107.62
8708,55.64,19.98,22.31,17.5,10.94,74.73,0.1692,0.841,106.28
8709,44.57,60.33,20.93,20.53,14.24,46.69,0.1921,0.8388,134.7
8710,45.72,28.61,24.22,24.19,20.42,39.69,0.1198,0.9036,129.35
8711,39.14,42.12,25.88,15.31,15.93,11.13,0.1132,0.9387,129.9
8712,44.21,37.39,26.29,19.34,11.67,20.81,0.1296,0.9133,126.85
8713,22.82,46.46,28.41,26.55,10.35,29.03,0.1156,0.9146,123.11
8714,34.22,37.13,26.44,18.45,12.02,88.6,0.1194,0.8834,113.31
8715,45.63,36.53,17.48,17.45,14.08,67.09,0.141,0.8707,114.21
8716,45.77,19.34,18.34,27.47,18.63,19.29,0.1112,0.9273,120.13
8717,35.65,35.49,23.04,22.0,7.04,35.83,0.1087,0.9149,112.74
8718,29.53,35.33,23.23,25.69,15.85,19.58,0.1454,0.9045,117.26
8719,39.43,24.01,32.15,17.28,12.09,29.87,0.1398,0.8959,111.96
8720,36.52,15.3,20.64,18.3,17.08,16.44,0.1748,0.8915,96.15
8721,47.52,38.6,27.7,16.01,15.7,82.19,0.1764,0.8307,120.89
8722,45.63,57.11,33.05,22.05,21.38,6.75,0.1518,0.9325,167.12
8723,52.39,17.25,28.45,17.25,15.39,45.22,0.1854,0.8457,110.56
8724,48.88,32.72,29.84,16.42,19.77,29.31,0.1095,0.9189,135.67
8725,37.81,14.32,32.34,20.55,12.44,41.07,0.1116,0.9094,106.81
8726,42.79,45.39,27.19,21.37,14.11,89.51,0.1451,0.8581,129.44
8727,56.28,56.21,29.11,19.72,9.1,46.34,0.1943,0.8372,142.67
8728,36.8,33.66,25.44,20.47,15.47,44.11,0.153,0.8735,115.16
8729,41.4,44.94,34.46,26.22,14.23,42.57,0.1386,0.8864,142.92
8730,39.96,35.9,26.91,24.16,16.23,15.33,0.1198,0.9273,132.76
8731,40.13,23.74,21.46,19.81,14.5,56.31,0.1973,0.8265,98.89
8732,33.01,33.17,20.87,22.54,19.25,28.84,0.1346,0.9007,116.05
8733,50.47,34.62,22.55,23.46,14.26,61.63,0.1272,0.8857,128.75
8734,32.66,33.02,17.31,21.31,16.61,66.61,0.1379,0.8738,105.65
8735,54.86,40.61,32.42,16.96,19.88,81.64,0.1626,0.8441,139.05
8736,53.11,36.91,32.42,12.64,20.29,70.79,0.1061,0.9015,140.06
8737,42.01,32.38,29.63,27.3,16.2,61.99,0.1115,0.8996,132.72
8738,40.05,27.08,25.32,20.15,15.43,77.19,0.1988,0.8118,103.93
8739,33.78,42.74,19.81,21.9,16.24,66.5,0.137,0.8747,117.64
8740,40.57,41.57,22.18,16.48,19.88,35.0,0.1567,0.8781,123.53
8741,48.64,37.57,27.57,19.08,15.3,12.22,0.1371,0.9231,136.77
8742,34.53,25.12,23.06,16.82,15.45,75.6,0.1005,0.9054,104.09
8743,51.74,22.26,24.99,15.99,12.49,22.5,0.1752,0.8799,112.17
8744,48.2,45.86,18.56,21.32,12.67,86.34,0.148,0.8564,125.56
8745,39.15,24.5,20.08,21.34,16.71,70.18,0.1486,0.8624,105.02
8746,46.37,30.58,22.23,20.49,12.3,45.38,0.1518,0.8735,115.28
8747,32.7,18.79,30.56,20.4,15.96,96.35,0.12,0.8807,104.28
8748,39.18,41.79,26.13,22.13,14.15,75.35,0.1825,0.8282,118.73
8749,57.74,21.32,21.25,9.12,13.09,48.69,0.1804,0.847,103.77
8750,49.55,20.88,23.22,23.17,12.47,30.69,0.1256,0.9057,117.1
8751,43.99,23.56,32.0,29.05,22.23,27.23,0.1835,0.8669,130.75
8752,40.55,41.55,28.59,14.1,16.63,26.8,0.1948,0.8593,121.53
8753,39.41,32.1,20.0,12.37,10.88,46.62,0.1014,0.9149,104.99
8754,39.77,27.16,25.77,13.23,22.48,19.91,0.167,0.8898,114.27
8755,33.81,67.79,25.7,23.96,15.45,71.73,0.1726,0.8393,139.92
8756,45.22,43.13,28.83,15.28,12.84,83.58,0.1448,0.8605,125.03
8757,48.36,15.78,19.27,20.78,14.4,8.96,0.1066,0.9468,112.27
8758,37.98,24.68,22.7,21.98,19.82,74.7,0.1139,0.8929,113.55
